provincia_nombre,provincia_id,institucion_nombre,variable_nombre,variable_periodo,variable_tipo_proceso,variable_duracion_dias,variable_cantidad
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,224,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,225,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,226,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,227,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,228,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,229,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,230,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,231,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,232,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,233,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,234,10
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,235,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,236,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,237,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,238,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,239,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,240,13
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,241,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,242,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,243,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,244,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,245,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,246,10
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,247,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,248,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,249,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,250,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,251,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,252,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,253,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,254,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,255,9
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,256,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,257,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,258,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,259,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,260,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,261,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,262,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,263,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,264,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,265,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,266,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,267,9
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,268,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,269,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,270,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,271,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,272,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,273,9
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,274,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,275,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,276,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,277,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,278,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,279,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,280,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,281,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,282,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,283,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,284,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,285,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,286,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,287,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,288,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,289,10
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,290,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,291,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,292,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,293,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,294,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,295,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,296,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,297,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,298,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,299,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,300,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,301,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,302,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,303,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,304,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,305,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,306,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,308,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,309,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,310,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,311,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,313,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,314,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,315,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,316,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,317,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,318,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,319,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,320,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,321,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,322,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,323,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,324,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,325,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,326,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,327,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,328,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,329,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,330,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,331,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,332,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,333,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,334,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,335,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,336,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,338,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,339,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,341,3
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,342,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,343,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,344,9
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,345,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,346,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,347,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,348,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,349,1
